,0,1,2,3,4,5,6,7,8
0,0.00892756977108533,-4.868384846441852,-4.139698038870162,-1.5387218616807097,4.507002725009068,-2.0992536989795525,0.19472135429908377,-0.1021762318849766,1.4368628139342619
1,0.27032189108157834,-4.3090172193266625,-4.668101163242003,-1.988404495640129,0.16943250771937013,-2.4896521418757187,0.059917962935629454,-0.0942752646799061,1.211982856194341
2,0.6997996215003681,-3.354676842165265,-4.195777792283564,-1.9828587561642976,-0.7929602399387781,-2.6510179319142013,0.011537489620621955,-0.07253197025356695,1.1251592044966294
3,0.04059644300687948,2.9946041041990545,0.5867929948154997,1.8593917298630807,0.16972295120042258,-2.491213641650794,-0.6229629960858079,1.704330732028473,-2.334668803888043
4,0.0852855258828078,-1.8825992514327714,0.10942342937672178,-0.1294392335183716,1.0746183232573805,-2.0455774252101486,-0.08432902594994252,-0.352997573312374,1.1482304729110888
5,0.1660975886199605,-5.102779540366207,-3.8108940200508385,-1.8223798483793434,1.8505491828130234,-2.3057873481731015,0.156991448830067,-0.12131527906897333,1.4637029964394728
6,0.39637728717964915,-4.451954441607814,-3.0793182668763883,-1.7454234556321815,0.5587280103526897,-2.3117104469075977,0.10945512507599808,-0.15474868186985358,1.4075093218846142
7,0.17295677485939542,-5.174268243834039,-3.7174066601576774,-1.8473907989130272,1.4590154607857873,-2.3685952460320436,0.170406975631483,-0.12215299811807157,1.4694490485223284
8,0.10400829261245281,-2.423145959489624,1.0803082589110895,-1.0486058805554617,0.0688962385105647,-2.195298364158006,-0.022456906668391063,-0.33366680419930983,1.2017831388916616
9,-0.2486268201284254,5.199528328793095,3.190789088805097,4.344619134582055,-0.7784012625008678,-2.837379997819307,-0.5840995020136468,1.6298604140365462,-1.8661449974630475
10,-0.4063149555463541,3.515934484243801,1.8091784066326722,1.3765849717774243,-1.1447416712275762,-2.660692635702059,-0.25181166968680246,-0.4662358158901612,0.3969299477159465
11,0.22747572293717244,4.932568699730675,0.4078470250928339,1.4627179927047025,0.359493696239253,-2.428983052792141,-0.6191518271094059,1.5820511719896535,-2.283026119771752
12,0.6381488438509342,-3.7533537794394753,-1.9409938812442284,-1.6813699738519148,0.2792623627472457,-2.426929534261311,0.1112868950976651,-0.18431313833744234,1.4355878356265102
13,-0.27423776428995916,3.472970785275135,1.842811907884932,1.2603603478922825,-0.1672822339139668,-2.5463426933052657,-0.19608842674422067,-0.4155564861210981,0.5677125171185433
14,0.4519241607756239,-4.5087555413431835,-3.9320043305894172,-1.65650281702941,0.7547340433802034,-2.2608704606188352,0.08017766808610816,-0.18126316722963676,1.3700819213141493
15,0.7065958848314855,-3.673207753044492,-2.387660811630666,-1.6061088951953009,-0.02017021590136281,-2.320563497501576,0.08793761556592639,-0.2111526703528872,1.3909967555823854
16,0.5136841093491107,-3.999935047635123,-3.0102335977145183,-1.4841440230339993,1.2176601077464273,-2.20696714236174,0.09179860381586025,-0.19056806927726377,1.424246479094153
17,0.4604129247825206,-4.6280683318296925,-3.368681955583801,-1.6759823142642718,0.800921616473536,-2.2650555188548136,0.1272083435627156,-0.1723218350546638,1.4377270820599701
18,0.1687771609358486,-2.4592937555868524,1.0848800633590945,-0.8765696345807488,-0.8736033007750375,-2.1832769629244537,-0.07271723398739738,-0.41455947095148904,1.0417800427751915
19,0.41418557851282234,-4.5139846577905995,-4.122287366940631,-1.7432310473162627,1.0646414315135484,-2.2996828694189553,0.10387343217637302,-0.13683927844543664,1.4028577443229082
20,0.2735102032941006,-4.889744692804926,-4.36345164946157,-1.7698139419696206,3.281415144030696,-2.054021418713072,0.1462577778321874,-0.06808281241875846,1.442027093335959
21,-0.055022042251669845,3.225252623008246,2.0380628432020567,2.413833863243508,-0.35854630447964375,-2.360688417894605,0.8251347222047443,-0.8689393419985734,-1.8432643900413916
22,0.016138949596630925,2.763863623763921,-0.8164909966845554,-0.19654404070843012,-0.38368017528990184,-2.2883713957308904,0.9817811410519244,-0.8569057296434925,-2.0339696524172224
23,0.06129735645517567,2.8111380083810227,-0.6920291964323171,0.480075028425459,0.02988021421241338,-2.140972111367651,0.9374087243692761,-0.8624962265101559,-2.140937501573755
24,-0.37662952863960353,4.967761103963354,3.4327826669214483,2.883299473158776,-0.6917152034370808,-2.184127489363263,-0.6151379272191981,1.7348209703854574,-1.9357390099227239
25,-0.3296294139299782,2.461914426011482,1.8514816914642318,0.3386349662984378,-0.9180007495166214,-1.9759998628053077,-0.16010517004757865,-0.4320264352811182,0.5919324139563509
26,0.18933069676651204,-2.322206303792192,0.09060082591025864,-1.4804790208264444,-1.0495125520359778,-1.9553923622932334,0.020306480492736867,-0.34430306717204795,1.2162451848473559
27,-0.07246192576902244,2.733731954330382,0.4470580834629414,0.8525758184379613,-0.28226598952847537,-2.091952745901401,-0.6550346411203489,1.8685768903893227,-2.318106739650485
28,0.20350544948431226,-2.3494559944576503,-0.27078284838205224,-1.289831359742191,-0.6657707380771409,-1.390364928293934,-0.004066700407776125,-0.35923215399826436,1.251523985483579
29,0.8617116969180179,-2.8868864259610647,-0.7110444347923051,-1.1111178446805559,0.5804612394809681,-1.5272288705885382,0.03302561141772964,-0.35526152541847855,1.3105317233629936
30,-0.2764358334773931,3.9815482946526606,2.6102027019087073,2.0145280998393904,-0.568484252474363,-1.6991972856431579,-0.6200276289462634,1.7998744004084664,-2.203222371084946
31,0.17903761745370161,0.28873950301187723,0.3253744357303957,-0.8951673956937627,0.07463682995313747,-1.427154159501883,-0.046287224867248566,-0.38111851377849915,1.029262706825578
32,0.191113260794618,-1.911126156018505,0.8744085569962516,-1.1105922727959845,-1.0460163310184667,-1.469787690134749,-0.06018302633947625,-0.4241223423572289,1.0056950771064468
33,-0.05017793041118934,2.82305298998756,0.12373000376249477,-0.4999191774144719,-0.2138718509802055,-1.6270238591394333,0.7256418466883963,-0.8935719686272274,-2.1237016142296974
34,-0.46508332278920417,3.8826331015431497,2.0396683817639523,0.9572267101797762,-1.2610944534568085,-0.7866143230083336,-0.14282287063007226,-0.4175243926060508,0.4416944743624729
35,0.7392570291798375,-3.8804358124649463,-2.6113947226715055,-1.494428810561724,0.7680591802116497,-0.8887015225269193,0.13197563390194267,-0.2094363363170313,1.472882270123204
36,0.15218075457572589,-1.9888124811225896,0.8043974226819885,-1.0223069389391837,-1.208000404805984,-0.928590577919512,-0.09450243363907607,-0.453146540145533,0.861793932773633
37,-0.6954281095990824,4.810751546979947,4.842403328296258,1.7747891236596969,-1.102100177380799,-0.8140771566393608,-0.20793998549253612,-0.4921041010031648,0.1401163206687812
38,-0.1763992592865442,4.709741173158934,2.6252704856544353,3.166297181429224,-0.07924985043697941,-1.0104292851373011,0.4070115472226581,-0.8564486987690345,-1.8153837097899856
39,0.22359594942984895,-1.6296187129804478,0.018050589483955104,-1.4227406370253228,-1.2232597256110207,-0.8910872472764679,-0.028828495801401566,-0.3842173357456238,1.0556789721548938
40,-0.3846757002918455,4.701413224095271,3.1604028734993737,2.7427556513948765,-0.689216336612894,-1.0119430269994503,-0.6169984280278396,1.75053999409453,-2.0656176752853277
41,-0.3434091831068202,4.0375281460931625,2.625493499962312,2.0699951787213213,-0.6249683015223413,-1.035499234537752,-0.6297529356582392,1.7977547386770096,-2.149611734373287
42,0.5604295920971563,-4.879012617318171,-2.7837916803006797,-1.4951464771646021,1.4076242108009143,-0.9287374591315718,0.1556241491465844,-0.21440459118710198,1.459924867564304
43,-0.4862181501376286,4.909207810858073,4.999593362620092,2.674548376078336,0.7200152919159599,1.08180216589545,0.733723107308017,-0.7974952418025039,-1.1319580719179285
44,-0.3688812374777122,4.148179891711079,3.6326089722783497,2.5940741167025774,0.12282767653452709,0.8488932646165859,-0.017996371367502206,-0.31362014276472294,0.5721623878112467
45,-0.5507624615368467,5.251053621810053,5.159829738833021,2.8054145671441146,-0.5422144330253884,0.9521471771166405,-0.6030341464210167,1.584758564896231,-1.8668676547567529
46,0.17216506964700562,-0.8656264915834626,0.33444410107071976,-1.1675704681543515,-1.2301146058715589,0.775960370505347,-0.13090730513182303,-0.4337011784088738,0.6776634733200595
