,0,1,2,3,4,5,6,7,8
0,0.17038328279094728,-5.095322605141522,-3.8118006541407663,-1.8189856115936704,1.8524747992636996,-2.3183056621410207,0.15206285176970624,-0.12497778827000339,1.468656568126688
